MEAN_X,MEAN_Y,nom_arret,Disttogare,good_names,i_est_200_,i_est_1km_,ind_sum,men_sum,men_pauv_s,men_1ind_s,men_5ind_s,men_prop_s,men_fmp_su,ind_snv_su,men_surf_s,men_coll_s,men_mais_s,log_av45_s,log_45_70_,log_70_90_,log_ap90_s,log_inc_su,log_soc_su,ind_0_3_su,ind_4_5_su,ind_6_10_s,ind_11_17_,ind_18_24_,ind_25_39_,ind_40_54_,ind_55_64_,ind_65_79_,ind_80p_su,ind_inc_su,alti1
654782.253240696387365,7103057.251067524775863,CAHORS,1363.753,CAHORS,0.000000,0.000000,48.500000,23.000000,0.000000,12.000000,3.000000,16.000000,2.000000,1117539.600000,2181.000000,7.000000,16.000000,4.000000,2.000000,3.000000,14.000000,0.000000,0.000000,1.000000,2.000000,4.000000,4.500000,6.000000,9.000000,11.000000,7.000000,4.000000,0.000000,0.000000,4
654845.446532324072905,7103270.222650668583810,BANC VERT,1165.719,BANC VERT,0.000000,0.000000,982.500000,447.000000,186.000000,168.000000,39.000000,53.000000,96.000000,14418528.700000,30414.000000,413.000000,34.000000,11.000000,1.000000,400.000000,35.000000,0.000000,387.000000,67.000000,36.000000,79.500000,80.500000,75.000000,201.000000,164.000000,112.000000,134.000000,26.000000,7.500000,7
654955.943403069511987,7102937.105221658945084,ECOPARC,1355.808,ECOPARC,0.000000,0.000000,182.000000,66.000000,5.000000,9.000000,11.000000,47.000000,9.000000,3499716.300000,5478.000000,1.000000,65.000000,21.000000,4.000000,36.000000,5.000000,0.000000,14.000000,10.000000,3.000000,9.000000,20.000000,13.000000,34.000000,35.000000,30.000000,19.000000,9.000000,0.000000,0
655007.500571141252294,7103541.605667569674551,CABOURG,864.294,CABOURG,1.000000,0.000000,412.500000,206.200000,61.600000,84.600000,5.700000,78.200000,35.700000,6982752.300000,15560.500000,197.000000,9.200000,5.900000,56.300000,127.000000,17.000000,0.000000,113.000000,24.000000,10.000000,24.300000,31.500000,39.300000,70.200000,55.000000,61.300000,67.600000,29.300000,0.000000,6
652343.309173825313337,7101235.010572074912488,TRISELEC,4387.758,TRISELEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
653112.542927574017085,7101166.439551040530205,AV.DE LA GIRONDE,3886.268,AVENUE DE LA GIRONDE,1.000000,0.000000,3.000000,1.100000,0.100000,0.100000,0.100000,0.600000,0.200000,64667.700000,130.000000,0.000000,1.100000,0.000000,0.200000,0.300000,0.600000,0.000000,0.300000,0.000000,0.000000,0.500000,0.300000,0.100000,0.700000,0.800000,0.100000,0.400000,0.100000,0.000000,5
653949.110562874237075,7102236.059290568344295,JEAN MONNET,2531.931,JEAN MONNET,0.000000,0.000000,134.500000,61.000000,6.000000,18.000000,3.000000,38.000000,6.000000,2909472.100000,5559.000000,19.000000,42.000000,0.000000,0.000000,38.000000,23.000000,0.000000,21.000000,3.000000,3.000000,9.000000,5.000000,13.500000,17.000000,29.000000,21.000000,31.000000,3.000000,0.000000,1
652412.639121304615401,7102704.895961674861610,SAINT NICOLAS,3547.498,SAINT NICOLAS,1.000000,0.000000,593.000000,257.100000,56.400000,95.300000,22.000000,99.200000,39.000000,10732333.000000,20035.900000,95.000000,162.100000,44.000000,69.900000,41.200000,101.000000,1.000000,107.000000,23.000000,17.400000,39.000000,58.400000,60.400000,125.500000,124.900000,71.700000,49.800000,21.900000,1.000000,3
652723.342769680777565,7101390.719742147251964,DANZAS,3999.613,DANZAS,0.000000,0.000000,23.000000,11.000000,0.000000,2.000000,0.000000,11.000000,0.000000,567980.000000,1107.000000,0.000000,11.000000,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,4.000000,4.000000,12.000000,0.000000,0.000000,3
652913.440009920741431,7102264.706269685178995,BICHAT,3311.710,BICHAT,1.000000,0.000000,505.500000,216.600000,30.400000,60.300000,12.000000,157.700000,16.000000,11269761.800000,18046.600000,47.000000,169.600000,0.000000,0.900000,197.700000,18.000000,0.000000,3.000000,19.000000,13.400000,28.000000,48.300000,26.900000,89.400000,88.600000,62.500000,117.500000,11.900000,0.000000,2
652960.343716960283928,7101987.018875177018344,BIENFAISANCE,3434.594,BIENFAISANCE,1.000000,0.000000,448.000000,188.000000,8.200000,31.200000,5.200000,182.600000,11.600000,10960133.300000,18042.100000,0.400000,187.600000,0.000000,1.000000,186.600000,0.400000,0.000000,1.000000,16.400000,7.000000,16.500000,31.400000,26.600000,62.300000,71.200000,82.000000,127.600000,6.000000,1.000000,1
653188.232479515834711,7102540.405773633159697,FORT DE PETITE-SYNTHE,2931.774,DUNKERQUE FORT DE PETITE SYNTHE,2.000000,0.000000,433.500000,183.600000,39.700000,53.200000,9.700000,118.600000,19.100000,8680193.400000,15393.800000,52.400000,131.200000,12.000000,8.000000,152.200000,11.400000,0.000000,57.500000,18.900000,4.000000,27.300000,35.900000,29.600000,81.000000,83.200000,81.500000,59.100000,13.000000,0.000000,1
653001.971350729931146,7101707.953564285300672,I.M.E.D,3580.344,IMED,4.000000,1.000000,120.000000,49.200000,3.000000,6.400000,1.900000,40.300000,4.900000,2711311.500000,5200.200000,0.800000,48.400000,0.600000,6.500000,34.500000,7.600000,0.000000,3.900000,2.000000,1.400000,6.200000,12.600000,7.700000,13.300000,21.800000,18.400000,33.500000,3.100000,0.000000,4
653018.998208792530932,7101432.193574321456254,CARREL,3756.779,CARREL,1.000000,1.000000,2.000000,0.800000,0.100000,0.200000,0.100000,0.500000,0.100000,44094.100000,83.100000,0.100000,0.700000,0.100000,0.400000,0.100000,0.200000,0.000000,0.000000,0.100000,0.000000,0.100000,0.100000,0.300000,0.300000,0.300000,0.300000,0.400000,0.100000,0.000000,1
653513.017481627641246,7101256.529937611892819,A.F.P.A,3562.068,AFPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
641113.528082067845389,7097398.575627233833075,MAIRIE ST GEORGES,16028.319,MAIRIE SAINT GEORGES,4.000000,2.000000,196.000000,69.600000,12.800000,15.700000,11.100000,33.000000,12.500000,4088600.000000,6640.400000,3.100000,66.500000,6.700000,2.000000,18.000000,42.900000,0.000000,29.000000,7.800000,3.200000,15.000000,31.800000,26.200000,35.100000,35.300000,33.300000,6.800000,1.500000,0.000000,1
643122.661143568577245,7094975.559576531872153,GUINDAL,15513.361,GUINDAL,2.000000,0.000000,377.000000,159.400000,39.600000,57.600000,13.600000,49.600000,19.200000,6619372.500000,14464.100000,46.200000,113.200000,79.900000,9.400000,3.000000,67.100000,0.000000,56.000000,24.400000,8.800000,36.000000,33.700000,44.600000,87.900000,63.200000,25.800000,32.000000,20.600000,0.000000,0
643988.394172293134034,7095452.403985075652599,CHOCOLATERIE,14533.084,CHOCOLATERIE,3.000000,0.000000,161.500000,63.300000,11.200000,13.500000,6.000000,43.400000,6.000000,3180148.000000,5719.200000,0.000000,63.300000,32.800000,22.600000,4.700000,3.200000,0.000000,6.000000,7.000000,2.800000,9.300000,25.000000,12.900000,28.500000,24.300000,19.100000,18.600000,14.000000,0.000000,2
643341.349353551864624,7094192.605868432670832,PISCINE BOURBOURG,15814.307,PISCINE BOURBOURG,2.000000,0.000000,762.000000,306.300000,40.500000,87.500000,31.100000,239.600000,33.700000,14857845.500000,27370.400000,0.000000,306.300000,49.700000,119.700000,123.400000,13.500000,0.000000,40.000000,29.600000,18.100000,55.700000,79.200000,56.600000,128.200000,128.800000,84.700000,123.000000,56.100000,2.000000,3
643347.492804869543761,7094431.288217067718506,BIBLIOTHEQUE BOURBOURG,15661.313,BIBLIOTHEQUE BOURBOURG,1.000000,0.000000,330.500000,175.700000,40.400000,90.400000,8.200000,75.700000,28.100000,6182713.300000,13924.300000,63.000000,112.700000,109.600000,16.000000,31.700000,17.400000,1.000000,6.000000,11.200000,10.200000,18.400000,22.000000,24.600000,75.000000,44.800000,45.600000,39.500000,31.200000,8.000000,3
,,RUE VERTE,15390.402,RUE VERTE,1.000000,0.000000,1077.500000,426.400000,68.300000,114.300000,40.000000,164.000000,51.100000,21077535.200000,36132.100000,29.400000,397.000000,29.100000,8.500000,222.700000,166.100000,0.000000,216.100000,49.000000,26.500000,86.600000,107.600000,84.300000,198.200000,200.800000,138.500000,157.500000,28.500000,0.000000,1
643473.949056153302081,7094788.722345426678658,PLACE MARCHE AUX CHEVAUX,15342.810,PLACE MARCHE AUX CHEVAUX,0.000000,0.000000,866.500000,436.000000,99.000000,204.000000,25.000000,150.000000,66.000000,16913072.500000,36794.000000,164.000000,272.000000,264.000000,50.000000,21.000000,100.000000,1.000000,15.000000,36.000000,26.500000,57.500000,68.500000,96.000000,176.000000,156.000000,102.000000,93.000000,54.000000,1.000000,7
643587.433390171267092,7094164.482797237113118,L`ANCRE,15640.854,L'ANCRE,0.000000,0.000000,744.500000,307.000000,32.000000,76.000000,22.000000,177.000000,27.000000,15453297.700000,26993.000000,0.000000,307.000000,25.000000,20.000000,190.000000,72.000000,0.000000,107.000000,28.000000,18.000000,49.500000,72.500000,42.500000,125.000000,126.000000,73.000000,165.000000,44.000000,1.000000,0
656660.502304058056325,7100272.624499538913369,CACHIN,3933.286,CACHIN,2.000000,0.000000,452.000000,170.900000,11.400000,31.800000,14.800000,148.300000,11.900000,9953544.100000,16021.800000,0.500000,170.400000,1.400000,17.100000,141.500000,10.900000,0.000000,14.100000,13.900000,10.000000,28.700000,42.900000,36.600000,70.800000,101.900000,38.500000,93.900000,14.800000,0.000000,0
656537.721140592591837,7100630.214634379372001,BIERNE,3556.518,BIERNE,1.000000,0.000000,548.000000,221.200000,31.400000,63.900000,22.900000,90.500000,25.900000,10548004.400000,18415.700000,61.500000,159.700000,41.400000,22.200000,80.500000,77.100000,0.000000,116.200000,23.400000,17.000000,33.800000,52.600000,40.700000,106.800000,107.200000,57.700000,80.900000,24.900000,3.000000,1
651098.144528758944944,7103093.720501160249114,PEINTRES,4689.080,PEINTRES,0.000000,0.000000,408.000000,151.000000,41.000000,38.000000,20.000000,65.000000,24.000000,6748876.300000,12234.000000,79.000000,72.000000,0.000000,44.000000,28.000000,79.000000,0.000000,81.000000,40.000000,13.000000,38.000000,43.000000,27.000000,90.000000,73.000000,21.000000,43.000000,19.000000,1.000000,5
651063.765941293910146,7103274.524289235472679,ANCIENS JARDINIERS,4688.183,ANCIENS JARDINIERS,1.000000,0.000000,391.000000,169.200000,65.100000,69.300000,20.100000,13.000000,30.000000,5952347.400000,11576.900000,139.000000,30.200000,2.400000,19.800000,124.000000,23.000000,0.000000,154.000000,26.200000,14.100000,34.000000,44.100000,23.300000,70.500000,81.300000,44.300000,43.800000,8.400000,1.000000,3
650875.958467915887013,7102496.048887914046645,PAPIN,5060.880,PAPIN,0.000000,0.000000,555.500000,277.000000,80.000000,124.000000,14.000000,46.000000,45.000000,9180618.000000,20663.000000,276.000000,1.000000,0.000000,98.000000,43.000000,136.000000,0.000000,226.000000,49.000000,16.000000,30.500000,35.000000,39.000000,137.000000,86.000000,55.000000,74.000000,33.000000,1.000000,5
651162.310295597300865,7102647.768129358999431,ALLENDE,4741.716,ALLENDE,0.000000,0.000000,1237.500000,504.000000,179.000000,166.000000,56.000000,68.000000,85.000000,19544441.900000,36324.000000,365.000000,139.000000,0.000000,239.000000,151.000000,114.000000,0.000000,427.000000,71.000000,35.500000,102.000000,143.500000,82.500000,268.000000,216.000000,113.000000,173.000000,32.000000,1.000000,3
651017.169740015175194,7103651.277364411391318,RUE DU MOULIN,4684.543,RUE DU MOULIN,0.000000,0.000000,77.000000,34.000000,6.000000,11.000000,3.000000,19.000000,3.000000,1335502.400000,3234.000000,13.000000,21.000000,9.000000,6.000000,2.000000,17.000000,0.000000,15.000000,4.000000,3.500000,5.000000,5.500000,3.000000,16.000000,11.000000,16.000000,8.000000,5.000000,0.000000,5
651249.162264695507474,7103657.107902233488858,AMIRAUTE,4453.025,AMIRAUTE,0.000000,0.000000,643.500000,269.000000,37.000000,87.000000,25.000000,188.000000,27.000000,13210893.700000,23774.000000,43.000000,226.000000,71.000000,106.000000,56.000000,35.000000,1.000000,49.000000,18.000000,18.000000,39.000000,70.500000,53.000000,97.000000,137.000000,94.000000,74.000000,43.000000,0.000000,3
651503.687831891817041,7102852.955789212137461,ATRIUM,4355.239,ATRIUM,1.000000,0.000000,1009.500000,384.100000,163.400000,107.200000,51.000000,34.800000,83.400000,14897259.400000,28686.100000,286.000000,98.100000,0.200000,121.700000,108.800000,153.400000,0.000000,341.800000,67.500000,32.000000,97.800000,120.500000,82.400000,186.700000,196.100000,100.900000,103.600000,22.000000,0.000000,2
651534.781020335154608,7103052.845798219554126,PICARDIE,4272.912,PICARDIE,0.000000,0.000000,1037.500000,351.000000,141.000000,79.000000,66.000000,35.000000,72.000000,15185650.100000,28299.000000,249.000000,102.000000,2.000000,129.000000,100.000000,120.000000,0.000000,316.000000,71.000000,41.000000,106.500000,144.000000,87.000000,200.000000,186.000000,82.000000,103.000000,16.000000,1.000000,2
651495.627976254909299,7102371.308352547697723,PLAINES DU NORD,4522.350,PLAINES DU NORD,0.000000,0.000000,590.500000,217.000000,56.000000,64.000000,39.000000,93.000000,21.000000,10670325.400000,18840.000000,73.000000,144.000000,4.000000,8.000000,141.000000,64.000000,0.000000,114.000000,33.000000,23.500000,47.500000,73.500000,38.000000,107.000000,112.000000,72.000000,67.000000,15.000000,2.000000,3
651674.640936376992613,7103617.367298335768282,TRIANGLE,4034.080,TRIANGLE,0.000000,0.000000,728.000000,281.000000,42.000000,69.000000,30.000000,188.000000,29.000000,14389736.000000,25778.000000,27.000000,254.000000,67.000000,49.000000,121.000000,44.000000,0.000000,74.000000,39.500000,10.000000,49.500000,70.000000,61.000000,142.000000,135.000000,86.000000,105.000000,30.000000,0.000000,3
651886.180786467390135,7102502.681444068439305,ARTOIS,4111.207,ARTOIS,1.000000,0.000000,1419.000000,494.800000,205.700000,131.200000,90.900000,127.200000,76.800000,21043725.700000,40188.800000,310.000000,184.800000,3.000000,98.000000,340.700000,53.100000,0.000000,353.500000,77.700000,47.800000,121.400000,200.000000,114.500000,249.800000,288.000000,107.100000,164.300000,41.000000,7.400000,1
651678.242859546793625,7103290.412464544177055,ALBECK,4081.154,ALBECK,1.000000,0.000000,536.500000,187.900000,63.600000,44.800000,34.000000,36.200000,24.600000,8376158.200000,15197.900000,69.000000,118.900000,8.800000,52.200000,107.300000,19.600000,0.000000,144.200000,15.000000,19.000000,61.200000,68.000000,51.600000,71.300000,126.900000,56.100000,55.400000,12.000000,0.000000,4
652035.179892536019906,7103580.621664456091821,PROGRES,3681.004,PROGRES,0.000000,0.000000,268.000000,107.000000,6.000000,26.000000,11.000000,95.000000,8.000000,6073738.400000,9913.000000,0.000000,107.000000,21.000000,39.000000,43.000000,3.000000,1.000000,4.000000,12.000000,3.000000,18.500000,27.000000,16.500000,47.000000,47.000000,45.000000,45.000000,7.000000,0.000000,1
652223.538281517103314,7103500.764347564429045,BOSQUET,3506.850,BOSQUET,0.000000,0.000000,257.000000,102.000000,7.000000,20.000000,6.000000,87.000000,5.000000,5864014.900000,9823.000000,0.000000,102.000000,1.000000,64.000000,35.000000,2.000000,0.000000,3.000000,10.000000,1.500000,20.000000,22.000000,13.500000,47.000000,51.000000,29.000000,42.000000,18.000000,3.000000,3
652407.881568272132427,7103189.243470308370888,CASSEL,3393.562,CASSEL,0.000000,0.000000,594.500000,231.000000,23.000000,57.000000,26.000000,173.000000,20.000000,12241393.600000,20835.000000,12.000000,219.000000,19.000000,145.000000,62.000000,4.000000,1.000000,26.000000,21.000000,10.000000,43.500000,58.000000,46.000000,105.000000,108.000000,80.000000,79.000000,43.000000,1.000000,2
654405.024386735982262,7098070.322359800338745,MAIRIE ARMBOUTS-CAPPEL,6145.985,MAIRIE ARMBOUTS CAPPEL,3.000000,6.000000,1256.500000,497.700000,20.200000,80.000000,26.200000,415.200000,44.600000,31320758.100000,50551.300000,0.000000,497.700000,25.700000,28.500000,369.900000,72.600000,1.000000,59.400000,39.700000,24.400000,63.500000,117.000000,89.700000,182.700000,249.900000,189.900000,276.900000,22.800000,0.000000,2
653817.037852595327422,7097965.342381654307246,SABLIERE,6394.814,SABLIERE,6.000000,6.000000,152.000000,71.900000,4.300000,23.200000,3.100000,36.800000,5.800000,3527534.600000,6492.500000,0.000000,71.900000,10.300000,8.500000,11.200000,41.900000,0.000000,34.000000,4.400000,2.900000,4.100000,10.400000,8.500000,17.800000,19.500000,28.200000,42.600000,13.600000,0.000000,1
653401.221247908426449,7096648.718039100989699,QUAI DE LA COLME,7775.483,QUAI DE LA COLME,3.000000,0.000000,81.000000,33.700000,3.300000,10.100000,2.500000,32.500000,3.000000,1938060.000000,3728.700000,0.300000,33.400000,14.500000,7.500000,4.800000,6.900000,0.000000,0.000000,3.300000,2.400000,2.100000,11.000000,4.900000,10.000000,20.900000,11.700000,10.300000,4.400000,0.000000,1
653100.006919501465745,7097140.165892302058637,CARREFOUR DU LOUP,7406.615,CARREFOUR DU LOUP,7.000000,0.000000,70.000000,28.400000,0.000000,4.200000,0.500000,26.500000,2.400000,1905870.000000,2902.500000,0.000000,28.400000,7.100000,5.400000,7.400000,8.500000,0.000000,0.000000,0.500000,1.300000,3.000000,5.000000,7.300000,6.600000,14.400000,14.500000,15.900000,1.500000,0.000000,0
653918.553177370922640,7097035.712920926511288,GRAND MILLEBRUGG,7263.773,GRAND MILLEBRUGGHE,3.000000,0.000000,226.000000,93.200000,4.600000,20.500000,4.600000,84.600000,5.600000,5618823.600000,9543.900000,0.000000,93.200000,15.700000,9.900000,41.700000,25.900000,0.000000,0.000000,6.300000,6.900000,8.400000,18.600000,16.100000,34.100000,50.600000,34.800000,41.600000,8.600000,0.000000,3
653284.566395295783877,7100592.361543248407543,LE LAC,4233.915,LE LAC,4.000000,0.000000,256.000000,104.700000,7.100000,21.400000,5.800000,79.100000,9.600000,6035411.400000,10335.800000,0.900000,103.800000,11.000000,31.200000,37.700000,24.800000,0.000000,14.400000,6.600000,2.200000,13.300000,19.300000,19.900000,41.900000,54.800000,65.100000,22.200000,8.800000,1.900000,4
654227.077131043653935,7100732.755778296850622,COQ HARDI,3651.744,COQ HARDI,3.000000,0.000000,142.000000,55.800000,5.900000,17.200000,3.500000,45.600000,1.200000,3313704.000000,5753.900000,3.500000,52.300000,17.100000,19.500000,9.500000,9.700000,0.000000,0.200000,8.100000,3.500000,9.000000,16.100000,9.800000,29.900000,25.400000,17.600000,15.700000,6.900000,0.000000,2
653859.525908737326972,7101338.626423943787813,MEUNYNCK,3293.651,MEUNYNCK,1.000000,0.000000,3.000000,1.100000,0.100000,0.100000,0.100000,0.600000,0.200000,64667.700000,130.000000,0.000000,1.100000,0.000000,0.200000,0.300000,0.600000,0.000000,0.300000,0.000000,0.000000,0.500000,0.300000,0.100000,0.700000,0.800000,0.100000,0.400000,0.100000,0.000000,0
638297.777315347222611,7098473.741352423094213,GARE GRAVELINES,18266.388,GARE GRAVELINES,3.000000,0.000000,42.500000,18.700000,4.300000,4.500000,0.700000,8.000000,6.100000,834421.000000,1632.900000,10.100000,8.600000,3.800000,1.200000,3.200000,10.500000,0.000000,10.000000,3.600000,1.500000,4.300000,3.000000,3.600000,10.100000,8.400000,2.500000,4.000000,1.500000,0.000000,4
,,CHEMIN DE L'AA,18494.372,CHENAL DE L'AA,2.000000,0.000000,9.000000,3.900000,0.200000,1.300000,0.200000,2.700000,0.200000,246300.700000,387.000000,0.000000,3.900000,0.500000,1.800000,1.100000,0.500000,0.000000,0.400000,0.900000,0.300000,0.400000,0.400000,0.500000,1.600000,1.300000,2.500000,0.500000,0.600000,0.000000,3
638187.109652594197541,7098960.388950199820101,SALLOME,18229.070,SALOME,1.000000,0.000000,84.500000,38.100000,0.400000,13.600000,2.400000,32.500000,3.400000,2205841.900000,4042.300000,0.000000,38.100000,3.200000,17.100000,14.200000,3.600000,0.000000,1.200000,4.400000,2.800000,2.000000,4.200000,6.600000,11.700000,12.500000,20.100000,14.600000,5.600000,0.000000,5
638336.131396091543138,7098707.886314699426293,QUAI DE LA BATELLERIE,18159.222,QUAI DE LA BATELLERIE,2.000000,0.000000,175.500000,82.800000,19.200000,31.700000,1.400000,33.500000,18.000000,3796859.300000,7902.100000,41.000000,41.800000,18.900000,11.000000,2.700000,50.200000,0.000000,41.000000,9.300000,5.800000,11.500000,21.000000,14.800000,37.100000,33.100000,26.700000,8.500000,7.700000,0.000000,2
638440.843539313646033,7099270.027780707925558,PLACE A. DENVERS,17899.984,PLACE A. DENVERS,0.000000,0.000000,878.000000,456.000000,84.000000,208.000000,14.000000,143.000000,69.000000,18618954.700000,37186.000000,270.000000,186.000000,163.000000,59.000000,93.000000,133.000000,8.000000,152.000000,33.500000,22.500000,52.500000,74.000000,89.500000,197.000000,163.000000,105.000000,86.000000,55.000000,0.000000,9
639165.473959247348830,7099025.696618782356381,CHATEAU D`EAU,17273.072,CHATEAU D`EAU,6.000000,0.000000,679.500000,234.700000,33.500000,38.600000,32.100000,101.900000,39.100000,14509182.400000,23169.800000,12.400000,222.300000,17.800000,17.100000,118.900000,79.900000,1.000000,114.000000,38.600000,20.200000,58.600000,82.400000,56.600000,126.000000,120.000000,87.000000,67.500000,13.600000,9.000000,4
662234.927923905430362,7103110.401363201439381,TLEGERVELD,6624.746,TLEGERVELD,3.000000,7.000000,186.500000,76.600000,3.000000,11.600000,1.000000,69.400000,5.000000,5358600.300000,9029.800000,0.000000,76.600000,11.000000,13.700000,37.300000,14.600000,0.000000,0.000000,10.500000,2.600000,14.200000,11.100000,9.100000,33.200000,29.400000,20.700000,50.600000,5.100000,0.000000,2
661363.427037119981833,7101776.814566620625556,RTE DE COUDEKERQUE,6131.492,ROUTE DE COUDEKERQUE,8.000000,1.000000,68.500000,26.500000,0.600000,4.800000,2.500000,24.800000,1.300000,2022765.300000,3342.100000,0.200000,26.300000,3.900000,4.200000,7.500000,10.900000,0.000000,0.000000,2.600000,1.700000,4.300000,3.900000,5.000000,7.600000,11.000000,17.600000,12.300000,2.500000,0.000000,-1
661216.963188214460388,7102257.937602987512946,VAN DER MEERSCH,5827.991,TETEGHEM VANDERMEERSCH,2.000000,0.000000,584.000000,241.200000,9.000000,42.000000,7.800000,197.200000,15.300000,15528103.400000,24322.100000,2.000000,239.200000,9.600000,13.800000,154.600000,63.200000,0.000000,13.000000,22.200000,13.800000,25.300000,43.700000,33.400000,78.600000,110.400000,153.600000,91.000000,12.000000,0.000000,0
662116.194082672707736,7102150.368624630384147,PT. A CHARRETTES,6718.097,PONT A CHARETTES,7.000000,0.000000,53.000000,18.900000,1.400000,3.500000,2.900000,16.200000,1.400000,1399824.100000,2225.200000,0.000000,18.900000,4.700000,5.300000,7.100000,1.800000,0.000000,0.000000,1.500000,2.700000,3.000000,4.200000,5.700000,6.900000,13.900000,6.700000,6.800000,1.600000,0.000000,2
661574.196978147141635,7101654.246659252792597,GALGOEK,6372.974,GALGOEK,6.000000,3.000000,103.000000,43.500000,2.100000,6.900000,1.800000,40.200000,0.100000,2916516.400000,5423.300000,2.000000,41.500000,4.000000,8.000000,17.400000,14.100000,0.000000,0.000000,2.100000,2.700000,1.400000,6.000000,6.000000,10.600000,25.000000,18.300000,26.900000,4.000000,0.000000,0
663221.690973051125184,7102457.167776135727763,ROUTE D`UXEM,7712.976,ROUTE D`UXEM,3.000000,0.000000,23.000000,8.300000,0.500000,1.600000,1.100000,7.000000,0.600000,590067.600000,950.200000,0.200000,8.100000,2.300000,2.300000,3.000000,0.700000,0.000000,0.000000,0.800000,1.200000,1.300000,1.900000,2.200000,3.500000,6.400000,2.100000,3.100000,0.500000,0.000000,2
652531.586725654196925,7103760.334197849966586,EGALITE,3166.664,EGALITE,1.000000,0.000000,936.000000,373.700000,68.000000,111.000000,38.100000,219.400000,43.100000,17510165.400000,28868.300000,87.000000,286.700000,1.000000,292.100000,34.600000,46.000000,0.000000,138.200000,51.000000,32.000000,71.500000,97.200000,69.900000,180.100000,166.600000,120.500000,107.200000,39.000000,1.000000,6
652945.602760858135298,7104373.036028664559126,LIBERTE2,2751.658,LIBERTE,0.000000,0.000000,1223.500000,545.000000,169.000000,199.000000,45.000000,167.000000,87.000000,21193362.800000,38835.000000,205.000000,340.000000,40.000000,319.000000,135.000000,51.000000,0.000000,369.000000,57.000000,38.000000,86.000000,105.500000,119.500000,243.500000,229.000000,161.000000,133.000000,50.000000,1.000000,4
652872.563632091041654,7103713.564476272091269,BAYARD,2833.370,BAYARD,1.000000,0.000000,922.500000,384.700000,112.100000,128.500000,31.000000,152.900000,71.100000,16271398.000000,29570.500000,208.000000,176.700000,16.000000,100.200000,262.500000,6.000000,0.000000,211.100000,46.700000,30.000000,79.700000,102.200000,64.700000,166.900000,169.200000,84.700000,131.500000,38.900000,8.000000,5
653347.373111770371906,7103656.769676394760609,FLAMAND,2372.927,FLAMAND,0.000000,0.000000,1294.500000,556.000000,183.000000,225.000000,66.000000,157.000000,104.000000,20186296.000000,43079.000000,469.000000,87.000000,35.000000,182.000000,310.000000,29.000000,0.000000,336.000000,74.000000,47.000000,106.500000,167.000000,94.000000,216.000000,252.000000,131.000000,161.000000,42.000000,4.000000,7
653128.832639601663686,7103673.875397417694330,ST POL CIMETIERE,2585.466,CIMETIERE SAINT POL,0.000000,0.000000,129.500000,50.000000,8.000000,7.000000,5.000000,38.000000,5.000000,2369182.000000,4331.000000,7.000000,43.000000,8.000000,26.000000,15.000000,1.000000,0.000000,8.000000,3.000000,2.000000,5.500000,13.000000,13.000000,12.000000,25.000000,21.000000,32.000000,3.000000,0.000000,4
653139.060994849074632,7104133.733171430416405,LES SORBIERS,2543.310,SORBIERS,1.000000,0.000000,498.000000,198.300000,38.900000,54.500000,19.000000,73.100000,25.900000,8876523.300000,14814.500000,43.000000,155.300000,26.000000,142.800000,1.500000,28.000000,0.000000,114.900000,22.300000,17.000000,26.800000,51.800000,49.300000,91.100000,86.800000,80.300000,50.500000,22.100000,0.000000,4
653368.989511330844834,7104465.935347380116582,BLONDE,2344.475,BLONDE,0.000000,0.000000,981.000000,393.000000,50.000000,96.000000,38.000000,139.000000,52.000000,18912923.500000,34228.000000,39.000000,354.000000,43.000000,46.000000,193.000000,111.000000,0.000000,231.000000,26.500000,24.500000,65.000000,93.000000,86.000000,164.000000,177.000000,158.000000,157.000000,30.000000,0.000000,2
653676.861272839596495,7104484.099821802228689,RIGAUD,2044.869,RIGAUD,2.000000,0.000000,955.500000,387.700000,27.000000,85.600000,25.000000,337.700000,31.700000,19960671.500000,34857.100000,0.700000,387.000000,1.700000,78.000000,268.300000,39.700000,0.000000,20.200000,30.500000,21.000000,55.300000,86.500000,71.800000,125.700000,185.700000,153.400000,180.900000,43.700000,1.000000,2
653353.303683750564232,7103829.507908051833510,SQUARE DELVALLEE,2342.218,SQUARE DELVALLEE,0.000000,0.000000,71.000000,27.000000,4.000000,8.000000,4.000000,19.000000,2.000000,1273426.000000,2004.000000,5.000000,22.000000,9.000000,18.000000,0.000000,0.000000,0.000000,5.000000,1.000000,3.000000,3.000000,7.000000,5.000000,9.000000,14.000000,8.000000,13.000000,8.000000,0.000000,3
653655.727212918223813,7103690.436210501939058,MAIRIE ST POL,2063.652,MAIRIE SAINT POL,0.000000,0.000000,702.500000,344.000000,97.000000,153.000000,19.000000,102.000000,51.000000,12461380.400000,28762.000000,246.000000,98.000000,34.000000,63.000000,216.000000,31.000000,0.000000,177.000000,33.500000,25.000000,34.500000,61.500000,58.000000,128.000000,143.000000,97.000000,87.000000,35.000000,0.000000,5
